datetime,epoch,pod,latency,requests,action,next_action,new_latency,new_requests,reward,q_value,random
2021-11-08 05:54:06.858095,942,2,537,16,3,3,517,16,10,18.63569976477722,True
2021-11-08 05:54:54.063980,943,3,517,16,3,2,384,14,20,18.869023408293522,False
2021-11-08 05:55:41.600511,944,3,384,14,2,3,618,28,-20,0.12239850452476286,False
2021-11-08 05:56:29.499083,945,2,618,28,3,2,453,10,20,19.73206785328567,False
2021-11-08 05:57:16.420443,946,3,453,10,2,3,570,18,-20,-5.2798758065433145,False
2021-11-08 05:58:03.383464,947,2,570,18,3,2,431,18,20,17.99788093075278,False
2021-11-08 05:58:50.435849,948,3,431,18,2,2,470,20,20,5.364031056329382,False
2021-11-08 05:59:37.330608,949,2,470,20,2,3,560,22,-20,-9.107730073274643,False
2021-11-08 06:00:24.443515,950,2,560,22,3,2,469,12,20,21.109671779128906,False
2021-11-08 06:01:11.443552,951,3,469,12,2,2,455,10,20,10.268135431281168,True
2021-11-08 06:01:58.465382,952,2,455,10,2,3,618,18,-20,-10.328289961078852,False
2021-11-08 06:02:46.560636,953,2,618,18,3,3,479,18,20,16.49894046537639,True
2021-11-08 06:03:33.389479,954,3,479,18,3,2,272,6,10,-1.3216661566883792,False
2021-11-08 06:04:20.571912,955,3,272,6,2,3,523,18,-20,-8.518597197032662,False
2021-11-08 06:05:07.635641,956,2,523,18,3,2,440,12,20,20.816504090508488,False
2021-11-08 06:05:54.807952,957,3,440,12,2,3,530,14,-20,0.33819373826770605,False
2021-11-08 06:06:41.913148,958,2,530,14,3,2,370,10,20,20.49280047982117,False
2021-11-08 06:07:28.895499,959,3,370,10,2,3,576,18,-20,-4.707703010910855,False
2021-11-08 06:08:15.878480,960,2,576,18,3,3,371,10,20,19.91598370073849,False
2021-11-08 06:09:03.003061,961,3,371,10,3,3,412,12,10,4.008750382483715,False
2021-11-08 06:09:50.115391,962,3,412,12,3,3,519,22,-20,-3.8694152912421327,False
2021-11-08 06:10:37.010735,963,3,519,22,3,3,370,10,20,17.285065212221486,False
2021-11-08 06:11:23.933503,964,3,370,10,3,3,366,8,10,1.348546289107576,False
2021-11-08 06:12:10.869282,965,3,366,8,3,3,207,2,10,-0.15023819581407372,False
2021-11-08 06:12:58.738145,966,3,207,2,3,3,413,16,10,5.2620174743698565,False
2021-11-08 06:13:45.741161,967,3,413,16,3,3,372,10,10,6.0114097168306815,False
2021-11-08 06:14:32.849869,968,3,372,10,3,3,359,8,10,9.321209227007804,False
2021-11-08 06:15:20.008257,969,3,359,8,3,3,619,10,-20,-2.6517354107416913,False
2021-11-08 06:16:06.953594,970,3,619,10,3,3,446,12,20,21.76481401089871,False
2021-11-08 06:16:53.959386,971,3,446,12,3,3,479,18,10,11.990906920255853,False
2021-11-08 06:17:40.993428,972,3,479,18,3,3,411,14,10,13.99318019019189,False
2021-11-08 06:18:27.965912,973,3,411,14,3,3,309,6,10,11.333656242410523,False
2021-11-08 06:19:14.967267,974,3,309,6,3,3,328,10,10,6.507546355231785,True
2021-11-08 06:20:01.892949,975,3,328,10,3,3,371,10,10,13.500242181807891,False
2021-11-08 06:20:48.865338,976,3,371,10,3,3,471,14,10,15.125181636355919,False
2021-11-08 06:21:35.805761,977,3,471,14,3,3,370,10,10,16.34388622726694,False
2021-11-08 06:22:22.791330,978,3,370,10,3,3,346,12,10,17.257914670450205,False
2021-11-08 06:23:10.787183,979,3,346,12,3,3,389,14,10,17.943436002837654,False
2021-11-08 06:23:57.825603,980,3,389,14,3,3,309,4,10,15.598604590226774,False
2021-11-08 06:24:44.792328,981,3,309,4,3,3,435,18,10,12.153424325172585,True
2021-11-08 06:25:31.910537,982,3,435,18,3,1,275,6,10,10.628270838860608,True
2021-11-08 06:26:18.923400,983,3,275,6,1,2,914,32,-20,-9.914194181081664,False
2021-11-08 06:27:05.991025,984,1,914,32,2,2,432,18,20,16.27366497257808,False
2021-11-08 06:27:54.181775,985,2,432,18,2,2,413,18,10,-2.746217470809139,False
2021-11-08 06:28:41.025655,986,2,413,18,2,3,487,22,10,1.56493904101912,False
2021-11-08 06:29:27.957130,987,2,487,22,3,3,367,14,-20,-11.466836737437468,False
2021-11-08 06:30:15.040430,988,3,367,14,3,3,539,14,-20,0.7553389221549818,False
2021-11-08 06:31:02.249876,989,3,539,14,3,3,414,18,20,21.071241735988103,False
2021-11-08 06:31:49.267622,990,3,414,18,3,3,493,10,10,5.566504191616237,False
2021-11-08 06:32:36.143967,991,3,493,10,3,3,277,6,10,10.821608177101265,False
2021-11-08 06:33:27.055062,992,3,277,6,3,2,239,6,10,8.947062863328128,True
2021-11-08 06:34:14.196119,993,3,239,6,2,2,461,16,20,6.13193616173845,False
2021-11-08 06:35:01.262151,994,2,461,16,2,3,511,16,-20,-4.238534554305818,False
2021-11-08 06:35:48.154116,995,2,511,16,3,3,410,12,20,22.663393894644564,False
2021-11-08 06:36:35.253475,996,3,410,12,3,3,343,12,10,13.116206132825948,False
2021-11-08 06:37:22.363336,997,3,343,12,3,3,290,10,10,14.837154599619462,False
2021-11-08 06:38:09.365801,998,3,290,10,3,3,275,6,10,14.655343015641762,False
2021-11-08 06:38:56.388511,999,3,275,6,3,3,469,14,10,13.137367185574504,False
2021-11-08 06:39:43.500493,1000,3,469,14,3,3,309,20,10,12.327671507820881,False
2021-11-08 06:40:30.600946,1001,3,309,20,3,3,447,10,10,8.08191787695522,False
2021-11-08 06:41:17.577502,1002,3,447,10,3,3,638,20,-20,0.485102056965812,False
2021-11-08 06:42:04.511201,1003,3,638,20,3,3,361,10,20,18.763808120352195,False
2021-11-08 06:42:51.394350,1004,3,361,10,3,1,353,14,10,3.3634996083717215,True
2021-11-08 06:43:39.428196,1005,3,353,14,1,2,838,40,-20,-11.678004629950468,False
2021-11-08 06:44:26.238413,1006,1,838,40,2,2,491,18,20,13.100562781967348,False
2021-11-08 06:45:13.614132,1007,2,491,18,2,3,541,16,-20,-6.453418803491768,False
2021-11-08 06:46:00.782397,1008,2,541,16,3,3,515,22,10,21.02264897741033,False
2021-11-08 06:46:47.934700,1009,3,515,22,3,3,470,14,20,20.222778962269025,False
2021-11-08 06:47:34.981770,1010,3,470,14,3,3,453,12,10,7.522624706278791,False
2021-11-08 06:48:21.935132,1011,3,453,12,3,3,450,10,10,10.641968529709093,False
2021-11-08 06:49:08.938243,1012,3,450,10,3,3,405,18,10,12.98147639728182,False
2021-11-08 06:49:55.957077,1013,3,405,18,3,3,255,8,10,14.775079995034536,False
2021-11-08 06:50:42.939121,1014,3,255,8,3,2,361,12,10,10.391757840059539,True
2021-11-08 06:51:29.908478,1015,3,361,12,2,2,469,14,20,6.03279379367163,False
2021-11-08 06:52:16.921575,1016,2,469,14,2,3,543,16,-20,-7.9710471573933015,False
2021-11-08 06:53:03.842321,1017,2,543,16,3,3,412,12,20,24.2050944874638,False
2021-11-08 06:53:51.770886,1018,3,412,12,3,3,344,12,10,16.081309996275902,False
2021-11-08 06:54:38.765210,1019,3,344,12,3,3,435,18,10,17.06098249720693,False
2021-11-08 06:55:25.749031,1020,3,435,18,3,3,369,8,10,16.12843070861835,False
2021-11-08 06:56:12.574348,1021,3,369,8,3,1,622,20,-20,-7.17997960059416,True
2021-11-08 06:56:59.573365,1022,3,622,20,1,1,879,30,-20,-15.618037856384444,True
2021-11-08 06:57:46.595081,1023,1,879,30,1,2,994,42,-20,-8.457500934781336,False
2021-11-08 06:58:33.584432,1024,1,994,42,2,3,512,26,10,16.8276993357659,False
2021-11-08 06:59:20.681881,1025,2,512,26,3,3,453,10,20,24.586943566719043,False
2021-11-08 07:00:07.598858,1026,3,453,10,3,2,207,4,10,14.597199394743788,False
2021-11-08 07:00:54.735285,1027,3,207,4,2,2,370,10,20,11.0732062915209,False
2021-11-08 07:01:41.706307,1028,2,370,10,2,3,541,16,-20,-7.934249956830701,False
2021-11-08 07:02:28.807151,1029,2,541,16,3,2,206,4,20,24.870848816612124,False
2021-11-08 07:03:15.838776,1030,3,206,4,2,2,470,14,20,13.553040656552776,False
2021-11-08 07:04:03.923705,1031,2,470,14,2,3,636,20,-20,-7.82038908673559,False
2021-11-08 07:04:50.905042,1032,2,636,20,3,3,539,16,10,22.56128221735655,False
2021-11-08 07:05:38.025701,1033,3,539,16,3,2,275,6,20,23.923881032132243,False
2021-11-08 07:06:25.027365,1034,3,275,6,2,3,665,28,-20,1.7095372915978055,False
2021-11-08 07:07:12.029921,1035,2,665,28,3,2,310,8,20,20.293418249542285,False
2021-11-08 07:07:59.130956,1036,3,310,8,2,3,528,16,-20,-2.927519150048066,False
2021-11-08 07:08:46.167970,1037,2,528,16,3,2,309,8,20,21.703544620794048,False
2021-11-08 07:09:33.292081,1038,3,309,8,2,2,434,18,20,6.58114315329207,False
2021-11-08 07:10:20.362459,1039,2,434,18,2,2,434,18,10,-0.8652918150516924,False
2021-11-08 07:11:07.648591,1040,2,434,18,2,3,648,26,-20,-4.792325353186709,False
2021-11-08 07:11:54.646247,1041,2,648,26,3,3,428,18,20,24.929940957364224,False
2021-11-08 07:12:41.723335,1042,3,428,18,3,3,479,12,10,15.94789954605784,False
2021-11-08 07:13:28.874554,1043,3,479,12,3,3,353,14,10,16.96092465954338,False
2021-11-08 07:14:16.532854,1044,3,353,14,3,3,383,16,10,17.720693494657535,False
2021-11-08 07:15:03.454306,1045,3,383,16,3,3,616,16,-20,4.841317005361828,False
2021-11-08 07:15:50.423342,1046,3,616,16,3,3,614,20,-10,12.017635256633378,False
2021-11-08 07:16:37.684602,1047,3,614,20,3,3,616,20,-20,5.167084221701769,False
2021-11-08 07:17:24.598969,1048,3,616,20,3,2,371,10,20,14.091740559268793,False
2021-11-08 07:18:11.584747,1049,3,371,10,2,2,409,12,20,11.818315558539137,False
2021-11-08 07:18:58.691694,1050,2,409,12,2,3,722,28,-20,-7.322808114207783,False
2021-11-08 07:19:45.789617,1051,2,722,28,3,2,371,10,20,23.101288014405927,False
2021-11-08 07:20:32.500372,1052,3,371,10,2,1,487,16,20,11.954850384129514,True
2021-11-08 07:21:19.695335,1053,2,487,16,1,2,916,32,-20,-13.84019854713559,False
2021-11-08 07:22:06.821818,1054,1,916,32,2,2,411,12,20,16.306130457737094,False
2021-11-08 07:22:54.015696,1055,2,411,12,2,2,374,10,10,-0.49210608565583724,False
2021-11-08 07:23:42.226415,1056,2,374,10,2,3,609,20,-20,-4.013567803486863,False
2021-11-08 07:24:30.481090,1057,2,609,20,3,2,286,10,20,25.45368307471449,False
2021-11-08 07:25:17.480046,1058,3,286,10,2,2,442,12,20,14.974033241193041,True
2021-11-08 07:26:04.589190,1059,2,442,12,2,3,501,18,-20,-6.580897746544919,False
2021-11-08 07:26:53.309719,1060,2,501,18,3,3,537,16,0,13.856181124555368,False
2021-11-08 07:27:40.417329,1061,3,537,16,3,3,548,12,-20,-0.986773557524967,False
2021-11-08 07:28:28.665781,1062,3,548,12,3,2,460,10,20,13.250121531535777,False
2021-11-08 07:29:15.767877,1063,3,460,10,2,3,573,18,-20,0.951061901735363,False
2021-11-08 07:30:02.651245,1064,2,573,18,3,3,343,12,20,18.138419813618142,False
2021-11-08 07:30:49.754385,1065,3,343,12,3,3,343,12,10,8.630987754021373,False
2021-11-08 07:31:36.612086,1066,3,343,12,3,2,272,6,10,10.960779665333703,False
2021-11-08 07:32:23.501424,1067,3,272,6,2,2,367,10,20,11.645347140009804,False
2021-11-08 07:33:10.332099,1068,2,367,10,2,3,721,12,-20,-8.755843919867925,False
2021-11-08 07:33:57.477255,1069,2,721,12,3,3,543,12,10,17.381740289693013,False
2021-11-08 07:34:45.479277,1070,3,543,12,3,3,529,14,-10,4.937591148651833,False
2021-11-08 07:35:32.583838,1071,3,529,14,3,3,557,16,-20,-6.296806638511125,False
2021-11-08 07:36:19.581461,1072,3,557,16,3,3,502,22,-10,-4.625468179438364,True
2021-11-08 07:37:06.497012,1073,3,502,22,3,2,360,8,20,19.957207064636847,False
2021-11-08 07:37:53.558946,1074,3,360,8,2,2,369,10,20,13.63371259003792,False
2021-11-08 07:38:40.539485,1075,2,369,10,2,3,513,24,-20,-8.01450119125534,False
2021-11-08 07:39:27.469207,1076,2,513,24,3,3,468,14,20,25.46703645369067,False
2021-11-08 07:40:16.769343,1077,3,468,14,3,1,539,16,-20,-5.339153970052783,False
2021-11-08 07:41:03.640118,1078,3,539,16,1,1,877,30,-20,-13.753462839134603,True
2021-11-08 07:41:50.654907,1079,1,877,30,1,2,874,30,-10,-5.152217852956395,False
2021-11-08 07:42:37.817354,1080,1,874,30,2,3,726,22,10,19.519824342291216,False
2021-11-08 07:43:24.834423,1081,2,726,22,3,1,305,4,20,20.25496968157492,True
2021-11-08 07:44:11.643249,1082,3,305,4,1,3,926,16,-20,-6.680759251000937,False
2021-11-08 07:44:59.400285,1083,1,926,16,3,2,207,4,20,29.96110382658927,False
2021-11-08 07:45:46.365358,1084,3,207,4,2,3,564,18,-20,1.1622913674422133,False
2021-11-08 07:46:33.469751,1085,2,564,18,3,2,369,10,20,18.928635620280346,False
2021-11-08 07:47:20.673999,1086,3,369,10,2,3,514,16,-20,-4.792310144062232,False
2021-11-08 07:48:07.576389,1087,2,514,16,3,2,406,12,20,18.266240274124613,False
2021-11-08 07:48:54.443519,1088,3,406,12,2,3,549,26,-20,-7.3324126516373855,False
2021-11-08 07:49:41.453080,1089,2,549,26,3,3,428,18,20,18.792696348274262,False
2021-11-08 07:50:30.191065,1090,3,428,18,3,3,572,18,-20,-13.825944029885981,False
2021-11-08 07:51:17.085290,1091,3,572,18,3,3,446,12,20,4.2307799028093225,True
2021-11-08 07:52:04.415247,1092,3,446,12,3,3,538,16,-20,-15.85527703924066,False
2021-11-08 07:52:51.801759,1093,3,538,16,3,3,619,10,-20,-6.826915072893008,False
2021-11-08 07:53:38.900104,1094,3,619,10,3,2,499,14,20,4.75343930064415,False
2021-11-08 07:54:25.781096,1095,3,499,14,2,2,409,16,20,4.330168376367472,True
2021-11-08 07:55:13.739285,1096,2,409,16,2,3,538,16,-20,-9.440690527096518,False
2021-11-08 07:56:00.730392,1097,2,538,16,3,3,454,10,20,15.169300877252141,True
2021-11-08 07:56:49.158883,1098,3,454,10,3,2,382,14,10,-1.845096425528462,False
2021-11-08 07:57:36.186358,1099,3,382,14,2,2,494,22,20,9.888151669865074,False
2021-11-08 07:58:23.387774,1100,2,494,22,2,2,443,12,10,-1.914037668411451,True
2021-11-08 07:59:10.341996,1101,2,443,12,2,3,540,16,-20,-10.928020044235224,False
2021-11-08 07:59:57.570127,1102,2,540,16,3,2,411,6,20,17.875223280486622,False
2021-11-08 08:00:44.587130,1103,3,411,6,2,3,537,20,-20,-4.720680229210328,False
2021-11-08 08:01:31.508151,1104,2,537,20,3,2,371,10,20,21.868386091603398,False
2021-11-08 08:02:18.394408,1105,3,371,10,2,3,678,20,-20,0.41117235783338657,False
2021-11-08 08:03:05.497632,1106,2,678,20,3,2,276,6,20,19.754022988499116,False
2021-11-08 08:03:52.540205,1107,3,276,6,2,3,542,16,-20,-7.891534294483508,False
2021-11-08 08:04:39.604602,1108,2,542,16,3,2,447,10,20,19.040404729701656,False
2021-11-08 08:05:27.809423,1109,3,447,10,2,2,370,10,20,7.473581167857887,False
2021-11-08 08:06:14.814125,1110,2,370,10,2,2,469,14,10,-3.1960150331764177,False
2021-11-08 08:07:01.731380,1111,2,469,14,2,3,672,22,-20,-6.6595017694634295,False
2021-11-08 08:07:48.784683,1112,2,672,22,3,2,448,12,20,21.74540678621403,True
2021-11-08 08:08:35.920019,1113,3,448,12,2,3,729,24,-20,-0.826857719517549,False
2021-11-08 08:09:22.729409,1114,2,729,24,3,2,442,12,20,20.665988963227626,False
2021-11-08 08:10:09.765751,1115,3,442,12,2,3,558,18,-20,-5.65332767733336,False
2021-11-08 08:10:56.714439,1116,2,558,18,3,3,508,16,10,15.708562190011865,False
2021-11-08 08:11:43.540634,1117,3,508,16,3,3,471,14,20,11.91544554393996,False
2021-11-08 08:12:31.965673,1118,3,471,14,3,3,664,24,-20,-5.933246446605019,False
2021-11-08 08:13:19.042837,1119,3,664,24,3,1,496,14,20,17.059102374830807,True
2021-11-08 08:14:06.158002,1120,3,496,14,1,1,1081,38,-20,-15.839002314975234,False
2021-11-08 08:14:53.176359,1121,1,1081,38,1,1,1078,38,-10,-5.0,False
2021-11-08 08:15:42.520547,1122,1,1078,38,1,2,1133,40,-20,-12.5,False
2021-11-08 08:16:29.492260,1123,1,1133,40,2,3,530,16,10,8.927140547502965,False
2021-11-08 08:17:16.448599,1124,2,530,16,3,3,510,14,10,15.833142480990922,False
2021-11-08 08:18:03.532952,1125,3,510,14,3,3,617,18,-20,-1.0634158420450301,False
2021-11-08 08:18:50.402952,1126,3,617,18,3,2,371,10,20,8.054960159644146,False
2021-11-08 08:19:37.665786,1127,3,371,10,2,3,737,24,-20,-7.6601665978597735,False
2021-11-08 08:20:24.849470,1128,2,737,24,3,1,447,10,20,16.373243902870005,True
2021-11-08 08:21:11.855653,1129,3,447,10,1,2,928,42,-20,-13.712576323546141,False
2021-11-08 08:21:58.976428,1130,1,928,42,2,3,722,24,10,17.50716064360045,False
2021-11-08 08:22:45.984299,1131,2,722,24,3,3,401,14,20,16.703310339783748,False
2021-11-08 08:23:32.961367,1132,3,401,14,3,3,478,18,10,0.5500651650462358,False
2021-11-08 08:24:20.075781,1133,3,478,18,3,3,349,14,10,5.412548873784677,False
2021-11-08 08:25:07.074896,1134,3,349,14,3,3,473,20,10,9.726753906131144,False
2021-11-08 08:25:55.075799,1135,3,473,20,3,3,636,22,-20,-1.694265467814688,False
2021-11-08 08:26:42.052948,1136,3,636,22,3,1,361,8,20,16.85936137466517,False
2021-11-08 08:27:29.156110,1137,3,361,8,1,2,1080,38,-20,-11.108594488624727,False
2021-11-08 08:28:17.217779,1138,1,1080,38,2,3,759,26,10,13.63939785869742,True
2021-11-08 08:29:04.488779,1139,2,759,26,3,3,522,24,10,17.566495513558166,False
2021-11-08 08:29:51.470684,1140,3,522,24,3,3,371,10,20,20.86136916386537,False
2021-11-08 08:30:38.444325,1141,3,371,10,3,2,492,20,10,9.714030988207366,False
2021-11-08 08:31:25.307672,1142,3,492,20,2,3,527,24,-20,-5.90706805132687,False
2021-11-08 08:32:12.338491,1143,2,527,24,3,3,345,12,20,21.211755503830926,False
2021-11-08 08:32:59.471127,1144,3,345,12,3,3,698,20,-20,0.07235778507002522,False
2021-11-08 08:33:46.331044,1145,3,698,20,3,3,514,16,-10,7.444424621843721,False
2021-11-08 08:34:33.378499,1146,3,514,16,3,3,466,14,20,14.04556952608958,False
2021-11-08 08:35:20.565958,1147,3,466,14,3,3,537,16,-20,-6.4524287259425925,False
2021-11-08 08:36:11.971693,1148,3,537,16,3,3,451,10,20,15.40967758155914,True
2021-11-08 08:36:58.888417,1149,3,451,10,3,3,407,12,10,0.1606784555430556,False
2021-11-08 08:37:45.846318,1150,3,407,12,3,3,368,10,10,5.120508841657292,False
2021-11-08 08:38:33.709382,1151,3,368,10,3,3,425,10,10,8.84038163124297,False
2021-11-08 08:39:20.694743,1152,3,425,10,3,3,256,8,10,7.625195915472945,False
2021-11-08 08:40:07.819379,1153,3,256,8,3,3,675,20,-20,-11.728883644836149,False
2021-11-08 08:40:54.960084,1154,3,675,20,3,3,539,16,-10,2.5746317063116457,False
2021-11-08 08:41:41.906946,1155,3,539,16,3,3,674,22,-20,-1.6515032826425173,False
2021-11-08 08:42:28.883303,1156,3,674,22,3,3,353,14,20,13.193614832024059,False
2021-11-08 08:43:16.007735,1157,3,353,14,3,3,475,20,10,8.3890315907828,False
2021-11-08 08:44:03.138073,1158,3,475,20,3,3,432,12,10,6.250125163788356,False
2021-11-08 08:44:50.034054,1159,3,432,12,3,3,412,12,10,11.2917736930871,False
2021-11-08 08:45:37.123921,1160,3,412,12,3,3,526,16,-20,-4.766988974117079,False
2021-11-08 08:46:25.120872,1161,3,526,16,3,3,604,22,-20,-7.5273479333152435,False
2021-11-08 08:47:12.142700,1162,3,604,22,3,2,256,8,20,14.623923842391154,False
2021-11-08 08:47:59.241713,1163,3,256,8,2,3,715,26,-20,-8.642828271284023,False
2021-11-08 08:48:46.199056,1164,2,715,26,3,3,411,12,20,19.414130508386194,False
2021-11-08 08:49:33.053220,1165,3,411,12,3,3,447,12,10,1.4247582694121905,False
2021-11-08 08:50:20.169839,1166,3,447,12,3,2,448,10,10,3.797337485241152,True
2021-11-08 08:51:07.258543,1167,3,448,10,2,3,666,18,-20,-9.871797678682157,False
2021-11-08 08:51:54.119952,1168,2,666,18,3,3,436,20,20,19.47910253144255,False
2021-11-08 08:52:40.941018,1169,3,436,20,3,3,330,10,10,9.074396953204467,False
2021-11-08 08:53:28.003364,1170,3,330,10,3,3,436,14,10,7.848003113930863,False
2021-11-08 08:54:15.259999,1171,3,436,14,3,3,430,12,10,10.886002335448147,False
2021-11-08 08:55:02.385732,1172,3,430,12,3,3,435,18,10,13.16450175158611,False
2021-11-08 08:55:49.260165,1173,3,435,18,3,2,468,20,10,10.105483862961337,True
2021-11-08 08:56:37.039544,1174,3,468,20,2,3,571,18,-20,-8.083758392802798,False
2021-11-08 08:57:24.189541,1175,2,571,18,3,3,412,18,20,22.26592223146161,False
2021-11-08 08:58:11.106844,1176,3,412,18,3,3,412,12,10,12.579112897221002,False
2021-11-08 08:58:58.149731,1177,3,412,12,3,3,310,12,10,14.434334672915751,False
2021-11-08 08:59:45.248011,1178,3,310,12,3,3,476,20,10,14.485766574758992,False
2021-11-08 09:00:32.695823,1179,3,476,20,3,3,473,20,10,11.805797714903349,False
2021-11-08 09:01:19.713547,1180,3,473,20,3,2,438,12,10,8.434949437781135,True
2021-11-08 09:02:06.761183,1181,3,438,12,2,3,704,22,-20,-10.08236621224453,False
2021-11-08 09:02:53.735910,1182,2,704,22,3,3,448,12,20,23.328506897882846,False
2021-11-08 09:03:40.773886,1183,3,448,12,3,2,276,6,10,10.082176219558491,False
2021-11-08 09:04:27.693212,1184,3,276,6,2,3,513,22,-20,-8.4892874111713,False
2021-11-08 09:05:14.743043,1185,2,513,22,3,3,455,14,20,24.184797503831046,False
2021-11-08 09:06:01.846269,1186,3,455,14,3,2,299,4,10,7.91876625698642,False
2021-11-08 09:06:50.181799,1187,3,299,4,2,3,786,24,-20,-8.19844432962789,False
2021-11-08 09:07:37.240891,1188,2,786,24,3,3,456,10,20,24.07209031616213,False
2021-11-08 09:08:24.184320,1189,3,456,10,3,3,442,18,10,10.939074692739815,True
2021-11-08 09:09:11.225160,1190,3,442,18,3,3,364,16,10,13.204306019554862,False
2021-11-08 09:09:58.182598,1191,3,364,16,3,3,414,12,10,14.903229514666148,False
2021-11-08 09:10:45.039437,1192,3,414,12,3,3,635,20,-20,1.1075957179308622,False
2021-11-08 09:11:31.961650,1193,3,635,20,3,3,565,18,-10,0.43012493786676576,False
2021-11-08 09:12:18.959036,1194,3,565,18,3,3,445,12,20,6.5132249628250936,False
2021-11-08 09:13:05.973314,1195,3,445,12,3,3,604,18,-20,-7.8178959003282955,False
2021-11-08 09:13:52.621859,1196,3,604,18,3,3,473,16,20,11.302138506330472,False
2021-11-08 09:14:39.659471,1197,3,473,16,3,3,431,12,10,-0.8634219252462216,False
2021-11-08 09:15:26.536333,1198,3,431,12,3,3,434,16,10,4.352433556065334,False
2021-11-08 09:16:14.499005,1199,3,434,16,3,3,277,6,10,4.24399586682363,True
2021-11-08 09:17:02.526602,1200,3,277,6,3,3,397,12,10,0.19655714428783355,False
2021-11-08 09:17:49.634646,1201,3,397,12,3,3,454,10,10,8.182996900117722,False
2021-11-08 09:18:36.798203,1202,3,454,10,3,3,451,10,10,11.137247675088291,False
2021-11-08 09:19:23.791387,1203,3,451,10,3,3,417,10,10,13.352935756316217,True
2021-11-08 09:20:10.930799,1204,3,417,10,3,3,432,12,10,15.014701817237162,False
2021-11-08 09:20:57.906226,1205,3,432,12,3,3,658,18,-20,0.332885535201199,False
2021-11-08 09:21:44.800115,1206,3,658,18,3,3,368,10,20,15.734290636965536,False
2021-11-08 09:22:31.845509,1207,3,368,10,3,3,691,12,-20,-5.899984573158017,False
2021-11-08 09:23:18.927488,1208,3,691,12,3,3,447,12,20,16.392149175193264,False
2021-11-08 09:24:05.883719,1209,3,447,12,3,3,370,10,10,0.5750115701314873,False
2021-11-08 09:24:52.934953,1210,3,370,10,3,3,360,8,10,5.336645071137702,False
2021-11-08 09:25:39.896507,1211,3,360,8,3,3,446,10,10,6.4324398399283425,False
2021-11-08 09:26:28.569279,1212,3,446,10,3,3,437,16,10,9.002483803353277,False
2021-11-08 09:27:16.907448,1213,3,437,16,3,3,540,16,-20,-1.4007208045250454,False
2021-11-08 09:28:04.005060,1214,3,540,16,3,3,537,16,-10,7.294111881394948,False
2021-11-08 09:28:52.119340,1215,3,537,16,3,3,446,12,20,13.296875739566213,False
2021-11-08 09:29:39.146882,1216,3,446,12,3,3,648,14,-20,-7.37614146737097,False
2021-11-08 09:30:25.953958,1217,3,648,14,3,3,471,14,20,14.804402502940363,False
2021-11-08 09:31:12.717164,1218,3,471,14,3,3,458,20,10,3.420666625759799,False
2021-11-08 09:31:59.736198,1219,3,458,20,3,3,536,16,-20,-2.0814246553743416,False
2021-11-08 09:32:46.510290,1220,3,536,16,3,3,452,10,20,18.25736790791013,False
2021-11-08 09:33:34.330422,1221,3,452,10,3,3,445,12,10,7.565499969319849,False
2021-11-08 09:34:21.066412,1222,3,445,12,3,3,452,14,10,10.674124976989887,False
2021-11-08 09:35:08.247742,1223,3,452,14,3,3,576,18,-20,-0.09859553452752401,False
2021-11-08 09:35:55.676000,1224,3,576,18,3,3,332,12,20,19.104035070323185,False
2021-11-08 09:36:42.603919,1225,3,332,12,3,3,409,14,10,4.9260533491043565,False
2021-11-08 09:37:30.272998,1226,3,409,14,3,3,464,14,10,8.694540011828268,False
2021-11-08 09:38:17.314038,1227,3,464,14,3,3,438,12,10,11.5209050088712,False
2021-11-08 09:39:04.440245,1228,3,438,12,3,3,421,14,10,13.6406787566534,False
2021-11-08 09:39:51.408774,1229,3,421,14,3,2,271,6,10,9.770728295919728,True
2021-11-08 09:40:38.355466,1230,3,271,6,2,3,664,20,-20,-8.081199585773412,False
2021-11-08 09:41:25.231314,1231,2,664,20,3,1,385,16,20,18.60790107719453,True
2021-11-08 09:42:12.154890,1232,3,385,16,1,2,1086,38,-20,-13.446438697098715,False
2021-11-08 09:42:59.051997,1233,1,1086,38,2,3,703,22,10,16.471674198647342,False
2021-11-08 09:43:45.976073,1234,2,703,22,3,1,470,14,20,15.942340864322587,True
2021-11-08 09:44:33.170213,1235,3,470,14,1,2,1043,42,-20,-12.605300798887523,False
2021-11-08 09:45:20.366321,1236,1,1043,42,2,3,614,20,10,17.22142231540432,False
2021-11-08 09:46:07.320579,1237,2,614,20,3,3,446,12,20,20.413852506141225,False
2021-11-08 09:46:54.388447,1238,3,446,12,3,3,472,14,10,12.328046221939797,False
2021-11-08 09:47:42.239617,1239,3,472,14,3,2,448,12,10,8.643431557908766,True
2021-11-08 09:48:29.192860,1240,3,448,12,2,2,470,14,20,3.293941451511877,False
2021-11-08 09:49:16.090314,1241,2,470,14,2,3,511,16,-20,-7.763270326866312,False
2021-11-08 09:50:03.085592,1242,2,511,16,3,3,452,10,20,23.293819005207997,False
2021-11-08 09:50:49.882575,1243,3,452,10,3,3,570,18,-20,-0.9022754534648207,False
2021-11-08 09:51:37.103437,1244,3,570,18,3,3,207,4,20,21.160127495143676,False
2021-11-08 09:52:24.169892,1245,3,207,4,3,3,361,8,10,9.824329879946257,False
2021-11-08 09:53:11.318694,1246,3,361,8,3,2,412,12,10,10.735650302851099,False
2021-11-08 09:53:58.175184,1247,3,412,12,2,2,496,16,20,9.70615314403936,True
